customer_location,age,gender,mobile_name,sell_price,came_from_facebook,follows_facebook_page,previous_customer,heard_about_shop,engagement_score,engagement_level,price_category
inside_rangamati,24,f,pixel_8_pro_12/256,15102.0,yes,no,no,no,1,Low,Medium
outside_rangamati,40,m,iqoo_z7_5g_6/128,13834.0,no,no,no,no,0,Low,Low
inside_rangamati,38,f,moto_g85_5g_8/128,23511.0,yes,no,yes,no,1,Low,Medium
outside_rangamati,21,f,redmi_note_12_pro_8/128,27608.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,39,f,iqoo_neo_9_pro_5g_12/256,22786.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,50,m,vivo_t3x_5g_8/128,24781.0,no,no,no,yes,1,Low,Medium
outside_rangamati,45,m,moto_g85_5g_8/128,13337.0,yes,yes,no,yes,3,High,Low
inside_rangamati,45,m,moto_g85_5g_8/128,25860.0,yes,yes,no,no,2,Medium,Medium
outside_rangamati,34,m,note_11s_6/128,14474.0,no,no,no,yes,1,Low,Low
rangamati_sadar,38,m,vivo_t3x_5g_8/128,20385.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,36,m,narzo_n53_4/64,24274.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,42,m,galaxy_m35_5g_8/128,14577.0,yes,yes,yes,yes,3,High,Low
outside_rangamati,22,m,galaxy_s24_ultra_12/256,21459.0,yes,yes,no,no,2,Medium,Medium
outside_rangamati,40,m,iqoo_neo_9_pro_5g_12/256,14524.0,no,no,no,yes,1,Low,Low
outside_rangamati,19,f,narzo_n53_4/64,25189.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,50,m,galaxy_a55_5g_8/128,23726.0,no,yes,no,no,1,Low,Medium
rangamati_sadar,49,f,moto_g85_5g_8/128,22709.0,no,no,no,no,0,Low,Medium
outside_rangamati,48,m,galaxy_a55_5g_8/128,39564.0,no,yes,yes,no,1,Low,High
inside_rangamati,29,f,moto_g85_5g_8/128,13116.0,no,yes,yes,yes,2,Medium,Low
rangamati_sadar,42,m,vivo_t3x_5g_8/128,18877.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,19,f,galaxy_m35_5g_8/128,18213.0,no,no,no,no,0,Low,Medium
outside_rangamati,48,f,pixel_8_pro_12/256,25236.0,yes,yes,no,no,2,Medium,Medium
outside_rangamati,31,f,pixel_8_pro_12/256,17315.0,no,no,no,yes,1,Low,Medium
inside_rangamati,24,f,galaxy_s24_ultra_12/256,15705.0,no,no,no,no,0,Low,Medium
inside_rangamati,37,f,moto_g85_5g_8/128,26565.0,no,yes,yes,yes,2,Medium,Medium
inside_rangamati,28,m,redmi_note_12_pro_8/128,19648.0,yes,yes,yes,yes,3,High,Medium
outside_rangamati,46,m,note_11s_6/128,18203.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,29,f,iqoo_z7_5g_6/128,19302.0,no,yes,yes,yes,2,Medium,Medium
rangamati_sadar,46,f,moto_g85_5g_8/128,14030.0,no,no,yes,yes,1,Low,Low
rangamati_sadar,28,f,vivo_y200_5g_6/128,23711.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,36,f,r-70_turbo_5g_6/128,17093.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,48,f,galaxy_s24_ultra_12/256,22751.0,no,no,no,no,0,Low,Medium
outside_rangamati,19,f,note_11s_6/128,17924.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,28,f,r-70_turbo_5g_6/128,23079.0,yes,yes,yes,no,2,Medium,Medium
outside_rangamati,38,m,note_14_pro_5g_8/256,17594.0,yes,yes,no,no,2,Medium,Medium
outside_rangamati,34,m,iqoo_neo_9_pro_5g_12/256,40231.0,yes,yes,no,no,2,Medium,High
rangamati_sadar,38,f,note_14_pro_5g_8/256,36567.0,no,yes,yes,no,1,Low,High
inside_rangamati,35,f,moto_g85_5g_8/128,26310.0,yes,no,no,no,1,Low,Medium
inside_rangamati,43,m,iphone_16_pro_max_1tb,25185.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,31,m,narzo_n53_4/64,21264.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,24,f,galaxy_s24_ultra_12/256,16217.0,no,no,no,no,0,Low,Medium
rangamati_sadar,29,m,narzo_n53_4/64,18795.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,20,m,pixel_7a_8/128,21682.0,no,no,no,no,0,Low,Medium
outside_rangamati,48,m,r-70_turbo_5g_6/128,16141.0,no,no,no,yes,1,Low,Medium
outside_rangamati,31,m,note_11s_6/128,13156.0,no,yes,no,yes,2,Medium,Low
outside_rangamati,20,f,r-70_turbo_5g_6/128,19029.0,no,no,no,yes,1,Low,Medium
inside_rangamati,41,m,r-70_turbo_5g_6/128,12836.0,no,no,no,yes,1,Low,Low
outside_rangamati,30,m,galaxy_m35_5g_8/128,26007.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,41,m,galaxy_a55_5g_8/128,39779.0,no,yes,no,yes,2,Medium,High
rangamati_sadar,46,f,iphone_16_pro_256gb,21462.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,30,m,galaxy_m35_5g_8/128,26361.0,no,no,no,yes,1,Low,Medium
inside_rangamati,30,m,galaxy_m35_5g_8/128,18019.0,no,yes,yes,no,1,Low,Medium
outside_rangamati,40,f,pixel_8_pro_12/256,17162.0,no,yes,no,no,1,Low,Medium
outside_rangamati,40,m,narzo_n53_4/64,13201.0,yes,no,no,no,1,Low,Low
rangamati_sadar,47,m,pixel_7a_8/128,14514.0,yes,no,no,no,1,Low,Low
rangamati_sadar,35,m,iphone_16_pro_max_1tb,199682.0,no,no,yes,yes,1,Low,High
outside_rangamati,34,m,narzo_n53_4/64,22359.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,36,m,iqoo_z7_5g_6/128,20659.0,no,no,yes,yes,1,Low,Medium
rangamati_sadar,37,m,galaxy_a55_5g_8/128,15286.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,48,f,iphone_16_pro_256gb,74208.0,no,no,no,no,0,Low,High
outside_rangamati,46,m,moto_g85_5g_8/128,26848.0,no,no,no,no,0,Low,Medium
rangamati_sadar,32,f,r-70_turbo_5g_6/128,24593.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,22,m,narzo_n53_4/64,21727.0,no,yes,no,no,1,Low,Medium
inside_rangamati,27,m,vivo_t3x_5g_8/128,24463.0,no,no,yes,yes,1,Low,Medium
rangamati_sadar,39,m,vivo_t3x_5g_8/128,25916.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,37,m,pixel_8_pro_12/256,45093.0,no,no,no,yes,1,Low,High
outside_rangamati,36,m,note_11s_6/128,25006.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,30,m,galaxy_s24_ultra_12/256,19974.0,no,no,yes,no,0,Low,Medium
inside_rangamati,21,f,r-70_turbo_5g_6/128,24544.0,no,yes,yes,yes,2,Medium,Medium
inside_rangamati,47,m,pixel_8_pro_12/256,25048.0,no,no,no,no,0,Low,Medium
inside_rangamati,36,f,iqoo_z7_5g_6/128,21335.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,28,f,galaxy_a55_5g_8/128,12927.0,no,yes,yes,yes,2,Medium,Low
rangamati_sadar,42,f,pixel_8_pro_12/256,60429.0,no,no,no,yes,1,Low,High
rangamati_sadar,31,f,iqoo_neo_9_pro_5g_12/256,40098.0,no,yes,yes,yes,2,Medium,High
inside_rangamati,44,f,note_11s_6/128,18287.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,45,f,iqoo_z7_5g_6/128,16457.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,49,m,redmi_note_12_pro_8/128,16894.0,yes,yes,yes,yes,3,High,Medium
inside_rangamati,36,m,vivo_y200_5g_6/128,23306.0,no,no,no,yes,1,Low,Medium
outside_rangamati,49,m,galaxy_a55_5g_8/128,25648.0,no,no,no,no,0,Low,Medium
rangamati_sadar,22,f,galaxy_a55_5g_8/128,13034.0,yes,yes,no,yes,3,High,Low
outside_rangamati,27,m,r-70_turbo_5g_6/128,21354.0,no,yes,no,no,1,Low,Medium
outside_rangamati,29,f,vivo_y200_5g_6/128,22242.0,no,no,no,yes,1,Low,Medium
inside_rangamati,34,f,iqoo_neo_9_pro_5g_12/256,40346.0,no,no,no,yes,1,Low,High
outside_rangamati,50,f,galaxy_a55_5g_8/128,22525.0,yes,yes,no,yes,3,High,Medium
outside_rangamati,40,m,note_11s_6/128,20236.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,48,f,note_11s_6/128,25052.0,no,no,no,no,0,Low,Medium
inside_rangamati,27,m,narzo_n53_4/64,19490.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,24,f,r-70_turbo_5g_6/128,25994.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,38,m,redmi_note_12_pro_8/128,26916.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,28,m,galaxy_a55_5g_8/128,14224.0,yes,yes,no,yes,3,High,Low
outside_rangamati,40,f,iqoo_neo_9_pro_5g_12/256,40982.0,no,no,yes,no,0,Low,High
inside_rangamati,45,f,pixel_7a_8/128,19796.0,no,no,no,no,0,Low,Medium
outside_rangamati,18,f,iqoo_z7_5g_6/128,26973.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,40,f,note_14_pro_5g_8/256,23904.0,no,no,no,yes,1,Low,Medium
inside_rangamati,20,f,note_11s_6/128,25172.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,33,f,redmi_note_12_pro_8/128,23156.0,no,yes,no,no,1,Low,Medium
inside_rangamati,50,m,vivo_y200_5g_6/128,23876.0,no,yes,yes,yes,2,Medium,Medium
outside_rangamati,30,f,iqoo_z7_5g_6/128,17331.0,no,yes,no,no,1,Low,Medium
rangamati_sadar,28,f,galaxy_m35_5g_8/128,15443.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,26,f,moto_g85_5g_8/128,18198.0,yes,no,no,no,1,Low,Medium
rangamati_sadar,28,m,iqoo_neo_9_pro_5g_12/256,40605.0,yes,yes,no,yes,3,High,High
rangamati_sadar,31,f,moto_g85_5g_8/128,26175.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,25,m,vivo_t3x_5g_8/128,23813.0,yes,no,yes,no,1,Low,Medium
inside_rangamati,40,f,iphone_16_pro_256gb,22895.0,yes,no,no,no,1,Low,Medium
outside_rangamati,21,f,galaxy_m35_5g_8/128,26053.0,no,no,no,yes,1,Low,Medium
inside_rangamati,27,m,iphone_16_pro_256gb,24833.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,26,m,narzo_n53_4/64,14357.0,no,no,no,no,0,Low,Low
rangamati_sadar,41,f,galaxy_m35_5g_8/128,25990.0,no,no,no,yes,1,Low,Medium
inside_rangamati,42,m,iphone_16_pro_max_1tb,17080.0,yes,yes,yes,no,2,Medium,Medium
outside_rangamati,41,m,r-70_turbo_5g_6/128,24788.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,29,f,pixel_7a_8/128,44914.0,no,no,no,no,0,Low,High
inside_rangamati,43,f,pixel_8_pro_12/256,23160.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,36,f,galaxy_s24_ultra_12/256,103835.0,no,yes,no,no,1,Low,High
inside_rangamati,24,m,galaxy_m35_5g_8/128,25952.0,yes,yes,no,no,2,Medium,Medium
rangamati_sadar,28,m,moto_g85_5g_8/128,18271.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,28,f,galaxy_s24_ultra_12/256,31410.0,yes,no,no,no,1,Low,High
outside_rangamati,37,f,pixel_8_pro_12/256,23452.0,no,no,yes,yes,1,Low,Medium
outside_rangamati,48,f,vivo_y200_5g_6/128,12876.0,yes,no,no,no,1,Low,Low
outside_rangamati,18,m,iqoo_z7_5g_6/128,24416.0,no,no,no,no,0,Low,Medium
outside_rangamati,35,f,note_14_pro_5g_8/256,17630.0,yes,yes,no,yes,3,High,Medium
inside_rangamati,43,m,iqoo_neo_9_pro_5g_12/256,19916.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,23,f,galaxy_m35_5g_8/128,25266.0,no,no,no,no,0,Low,Medium
outside_rangamati,38,f,galaxy_s24_ultra_12/256,46369.0,no,no,no,no,0,Low,High
outside_rangamati,27,m,pixel_7a_8/128,18831.0,no,no,no,no,0,Low,Medium
inside_rangamati,22,f,vivo_t3x_5g_8/128,26094.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,35,f,pixel_7a_8/128,44275.0,yes,no,no,yes,2,Medium,High
inside_rangamati,46,f,r-70_turbo_5g_6/128,24128.0,no,no,yes,yes,1,Low,Medium
outside_rangamati,29,f,r-70_turbo_5g_6/128,24510.0,no,no,no,no,0,Low,Medium
outside_rangamati,28,f,pixel_8_pro_12/256,41266.0,yes,no,no,yes,2,Medium,High
inside_rangamati,33,f,redmi_note_12_pro_8/128,27002.0,no,no,no,no,0,Low,Medium
inside_rangamati,32,m,note_11s_6/128,18400.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,43,f,galaxy_a55_5g_8/128,39618.0,no,yes,no,yes,2,Medium,High
rangamati_sadar,28,f,pixel_8_pro_12/256,14427.0,yes,yes,yes,yes,3,High,Low
outside_rangamati,41,m,vivo_t3x_5g_8/128,16893.0,no,no,no,no,0,Low,Medium
inside_rangamati,36,f,moto_g85_5g_8/128,25689.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,44,f,iphone_16_pro_256gb,12710.0,no,no,yes,no,0,Low,Low
rangamati_sadar,42,f,iqoo_neo_9_pro_5g_12/256,13506.0,no,no,no,yes,1,Low,Low
rangamati_sadar,25,m,note_11s_6/128,24817.0,no,yes,yes,no,1,Low,Medium
outside_rangamati,44,f,galaxy_m35_5g_8/128,23249.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,45,m,moto_g85_5g_8/128,15165.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,19,m,pixel_7a_8/128,44768.0,no,no,no,yes,1,Low,High
inside_rangamati,44,m,redmi_note_12_pro_8/128,16052.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,35,m,iqoo_z7_5g_6/128,20895.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,45,m,galaxy_s24_ultra_12/256,28808.0,no,no,no,yes,1,Low,Medium
inside_rangamati,39,f,galaxy_m35_5g_8/128,26781.0,no,yes,no,no,1,Low,Medium
inside_rangamati,20,m,note_14_pro_5g_8/256,26476.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,41,f,note_14_pro_5g_8/256,21353.0,no,yes,yes,yes,2,Medium,Medium
outside_rangamati,48,f,moto_g85_5g_8/128,21345.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,43,m,vivo_t3x_5g_8/128,23800.0,no,no,no,no,0,Low,Medium
outside_rangamati,44,f,galaxy_a55_5g_8/128,22275.0,yes,yes,no,yes,3,High,Medium
inside_rangamati,47,f,galaxy_m35_5g_8/128,24780.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,18,m,redmi_note_12_pro_8/128,27114.0,no,yes,yes,no,1,Low,Medium
outside_rangamati,30,m,galaxy_m35_5g_8/128,24432.0,yes,yes,no,no,2,Medium,Medium
inside_rangamati,18,f,note_11s_6/128,18494.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,50,f,note_11s_6/128,18261.0,no,no,no,yes,1,Low,Medium
outside_rangamati,18,m,iqoo_z7_5g_6/128,23014.0,yes,yes,no,no,2,Medium,Medium
inside_rangamati,47,f,iqoo_neo_9_pro_5g_12/256,18002.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,38,m,iphone_16_pro_256gb,141111.0,yes,no,no,no,1,Low,High
outside_rangamati,26,f,moto_g85_5g_8/128,24153.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,45,m,iphone_16_pro_256gb,26942.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,34,f,moto_g85_5g_8/128,24067.0,yes,no,yes,no,1,Low,Medium
inside_rangamati,32,m,iphone_16_pro_max_1tb,20063.0,yes,no,no,no,1,Low,Medium
inside_rangamati,30,f,pixel_8_pro_12/256,21439.0,no,yes,yes,no,1,Low,Medium
rangamati_sadar,34,f,galaxy_s24_ultra_12/256,15744.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,18,m,iqoo_neo_9_pro_5g_12/256,40284.0,yes,no,no,yes,2,Medium,High
rangamati_sadar,44,f,moto_g85_5g_8/128,14465.0,yes,no,no,no,1,Low,Low
rangamati_sadar,32,m,note_14_pro_5g_8/256,36155.0,no,yes,no,no,1,Low,High
outside_rangamati,23,f,narzo_n53_4/64,24632.0,no,yes,no,no,1,Low,Medium
outside_rangamati,47,f,note_14_pro_5g_8/256,36356.0,no,no,no,no,0,Low,High
outside_rangamati,40,m,iqoo_z7_5g_6/128,21523.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,28,f,note_14_pro_5g_8/256,36804.0,yes,yes,yes,yes,3,High,High
rangamati_sadar,23,m,redmi_note_12_pro_8/128,18530.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,31,f,r-70_turbo_5g_6/128,16154.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,36,f,vivo_t3x_5g_8/128,25353.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,38,m,galaxy_s24_ultra_12/256,29755.0,no,no,no,yes,1,Low,Medium
outside_rangamati,48,f,iqoo_neo_9_pro_5g_12/256,23277.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,18,f,r-70_turbo_5g_6/128,24452.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,37,f,pixel_7a_8/128,16901.0,no,no,yes,yes,1,Low,Medium
outside_rangamati,49,f,note_11s_6/128,22668.0,no,no,yes,yes,1,Low,Medium
rangamati_sadar,37,m,galaxy_a55_5g_8/128,18355.0,yes,yes,no,no,2,Medium,Medium
inside_rangamati,48,f,iqoo_z7_5g_6/128,15488.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,37,m,pixel_8_pro_12/256,18993.0,yes,yes,yes,yes,3,High,Medium
rangamati_sadar,45,m,galaxy_s24_ultra_12/256,13065.0,yes,yes,no,yes,3,High,Low
inside_rangamati,48,m,pixel_7a_8/128,44159.0,no,yes,no,yes,2,Medium,High
rangamati_sadar,43,m,note_11s_6/128,13789.0,yes,yes,no,yes,3,High,Low
rangamati_sadar,50,m,galaxy_s24_ultra_12/256,69422.0,yes,no,no,no,1,Low,High
outside_rangamati,48,f,pixel_8_pro_12/256,111739.0,yes,no,no,no,1,Low,High
inside_rangamati,45,f,narzo_n53_4/64,17197.0,yes,yes,no,no,2,Medium,Medium
rangamati_sadar,21,f,r-70_turbo_5g_6/128,18925.0,yes,yes,no,yes,3,High,Medium
inside_rangamati,19,m,iphone_16_pro_256gb,29369.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,26,m,note_11s_6/128,18708.0,no,no,yes,no,0,Low,Medium
inside_rangamati,38,m,vivo_t3x_5g_8/128,24310.0,yes,yes,yes,no,2,Medium,Medium
rangamati_sadar,45,f,note_14_pro_5g_8/256,36190.0,no,no,no,no,0,Low,High
inside_rangamati,48,m,iphone_16_pro_256gb,22317.0,yes,no,no,no,1,Low,Medium
rangamati_sadar,18,f,note_11s_6/128,20606.0,no,no,yes,no,0,Low,Medium
outside_rangamati,27,m,iphone_16_pro_max_1tb,21595.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,46,m,iphone_16_pro_max_1tb,199784.0,no,no,yes,yes,1,Low,High
rangamati_sadar,49,f,galaxy_a55_5g_8/128,21543.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,33,f,pixel_7a_8/128,44096.0,yes,no,no,yes,2,Medium,High
outside_rangamati,30,m,galaxy_s24_ultra_12/256,17025.0,no,yes,no,no,1,Low,Medium
rangamati_sadar,41,f,note_11s_6/128,18410.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,42,m,pixel_7a_8/128,14129.0,yes,yes,yes,yes,3,High,Low
rangamati_sadar,19,f,galaxy_a55_5g_8/128,39360.0,no,yes,no,yes,2,Medium,High
outside_rangamati,39,f,narzo_n53_4/64,20694.0,no,no,yes,no,0,Low,Medium
rangamati_sadar,32,f,moto_g85_5g_8/128,26205.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,34,m,note_14_pro_5g_8/256,36199.0,no,no,no,yes,1,Low,High
rangamati_sadar,46,m,pixel_8_pro_12/256,22090.0,no,yes,no,no,1,Low,Medium
outside_rangamati,49,f,narzo_n53_4/64,20767.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,34,f,iqoo_z7_5g_6/128,20143.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,50,f,moto_g85_5g_8/128,22053.0,yes,no,no,no,1,Low,Medium
inside_rangamati,25,m,vivo_y200_5g_6/128,12779.0,no,yes,no,yes,2,Medium,Low
outside_rangamati,24,m,vivo_y200_5g_6/128,19457.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,44,m,pixel_8_pro_12/256,39984.0,yes,no,no,no,1,Low,High
outside_rangamati,39,f,moto_g85_5g_8/128,26223.0,no,no,no,no,0,Low,Medium
outside_rangamati,25,m,vivo_t3x_5g_8/128,25563.0,no,yes,yes,yes,2,Medium,Medium
outside_rangamati,26,m,iphone_16_pro_max_1tb,17227.0,yes,yes,no,yes,3,High,Medium
inside_rangamati,42,m,iqoo_z7_5g_6/128,18767.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,38,f,vivo_t3x_5g_8/128,25748.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,26,m,pixel_7a_8/128,19844.0,yes,no,yes,yes,2,Medium,Medium
outside_rangamati,48,m,iphone_16_pro_max_1tb,23713.0,no,yes,yes,no,1,Low,Medium
inside_rangamati,37,m,pixel_7a_8/128,18483.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,44,m,redmi_note_12_pro_8/128,22007.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,34,f,iphone_16_pro_256gb,19751.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,37,f,iphone_16_pro_max_1tb,37241.0,no,no,no,yes,1,Low,High
rangamati_sadar,36,m,galaxy_a55_5g_8/128,20119.0,no,no,yes,no,0,Low,Medium
outside_rangamati,41,m,galaxy_a55_5g_8/128,39485.0,yes,yes,no,no,2,Medium,High
inside_rangamati,50,m,iqoo_neo_9_pro_5g_12/256,14327.0,no,no,yes,yes,1,Low,Low
inside_rangamati,21,f,r-70_turbo_5g_6/128,16778.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,22,f,vivo_t3x_5g_8/128,16438.0,no,no,no,yes,1,Low,Medium
outside_rangamati,38,f,iqoo_neo_9_pro_5g_12/256,40289.0,no,no,no,yes,1,Low,High
outside_rangamati,24,m,iphone_16_pro_max_1tb,20768.0,yes,no,no,no,1,Low,Medium
rangamati_sadar,30,m,note_11s_6/128,15219.0,no,no,no,yes,1,Low,Medium
inside_rangamati,40,f,pixel_8_pro_12/256,19897.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,26,f,pixel_8_pro_12/256,16415.0,no,no,yes,no,0,Low,Medium
rangamati_sadar,44,f,redmi_note_12_pro_8/128,14265.0,no,no,no,yes,1,Low,Low
outside_rangamati,45,f,redmi_note_12_pro_8/128,13976.0,no,no,no,yes,1,Low,Low
outside_rangamati,37,m,iqoo_neo_9_pro_5g_12/256,40418.0,yes,no,no,yes,2,Medium,High
outside_rangamati,24,m,pixel_8_pro_12/256,45739.0,no,no,no,yes,1,Low,High
outside_rangamati,44,f,moto_g85_5g_8/128,13625.0,no,no,no,no,0,Low,Low
inside_rangamati,35,f,iqoo_neo_9_pro_5g_12/256,22795.0,no,yes,yes,yes,2,Medium,Medium
inside_rangamati,25,f,pixel_8_pro_12/256,19307.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,36,f,iphone_16_pro_256gb,13427.0,no,yes,no,yes,2,Medium,Low
rangamati_sadar,35,f,galaxy_a55_5g_8/128,16989.0,no,no,no,yes,1,Low,Medium
outside_rangamati,19,f,note_11s_6/128,23743.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,40,m,iphone_16_pro_max_1tb,16346.0,no,no,no,yes,1,Low,Medium
inside_rangamati,20,m,galaxy_m35_5g_8/128,15586.0,yes,no,no,no,1,Low,Medium
inside_rangamati,28,f,iqoo_z7_5g_6/128,21981.0,no,no,no,no,0,Low,Medium
rangamati_sadar,25,f,note_14_pro_5g_8/256,36681.0,yes,yes,no,yes,3,High,High
outside_rangamati,25,m,redmi_note_12_pro_8/128,27583.0,no,no,no,no,0,Low,Medium
outside_rangamati,43,f,pixel_8_pro_12/256,47477.0,no,no,no,yes,1,Low,High
outside_rangamati,37,m,vivo_y200_5g_6/128,12879.0,no,no,no,yes,1,Low,Low
outside_rangamati,39,f,narzo_n53_4/64,13456.0,no,no,no,yes,1,Low,Low
inside_rangamati,22,m,galaxy_m35_5g_8/128,26141.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,39,m,vivo_t3x_5g_8/128,26151.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,31,m,vivo_y200_5g_6/128,23334.0,yes,yes,yes,no,2,Medium,Medium
outside_rangamati,49,f,r-70_turbo_5g_6/128,24790.0,yes,no,yes,no,1,Low,Medium
rangamati_sadar,48,m,narzo_n53_4/64,19748.0,yes,yes,no,no,2,Medium,Medium
rangamati_sadar,18,f,pixel_7a_8/128,15529.0,yes,yes,yes,yes,3,High,Medium
outside_rangamati,22,f,vivo_t3x_5g_8/128,16082.0,no,yes,no,no,1,Low,Medium
rangamati_sadar,28,f,pixel_7a_8/128,17701.0,no,yes,yes,no,1,Low,Medium
outside_rangamati,35,f,pixel_7a_8/128,25207.0,no,yes,no,no,1,Low,Medium
inside_rangamati,18,m,galaxy_m35_5g_8/128,17155.0,no,no,no,no,0,Low,Medium
inside_rangamati,36,f,galaxy_m35_5g_8/128,15729.0,yes,yes,no,no,2,Medium,Medium
outside_rangamati,24,m,pixel_8_pro_12/256,19584.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,46,m,pixel_8_pro_12/256,24576.0,yes,yes,no,yes,3,High,Medium
inside_rangamati,36,f,iphone_16_pro_max_1tb,20510.0,yes,yes,no,yes,3,High,Medium
outside_rangamati,28,f,note_14_pro_5g_8/256,36199.0,no,no,yes,no,0,Low,High
rangamati_sadar,42,f,iphone_16_pro_256gb,23881.0,no,yes,no,no,1,Low,Medium
rangamati_sadar,22,m,moto_g85_5g_8/128,21192.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,28,f,note_11s_6/128,18633.0,yes,yes,no,yes,3,High,Medium
outside_rangamati,38,m,note_11s_6/128,15769.0,yes,no,yes,yes,2,Medium,Medium
rangamati_sadar,39,m,galaxy_s24_ultra_12/256,22581.0,no,yes,no,no,1,Low,Medium
inside_rangamati,38,f,narzo_n53_4/64,16087.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,39,f,r-70_turbo_5g_6/128,15545.0,yes,yes,no,yes,3,High,Medium
outside_rangamati,45,f,galaxy_s24_ultra_12/256,23946.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,39,m,pixel_7a_8/128,18249.0,no,no,no,no,0,Low,Medium
outside_rangamati,42,f,galaxy_a55_5g_8/128,25661.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,22,f,pixel_7a_8/128,19247.0,no,no,yes,yes,1,Low,Medium
outside_rangamati,18,m,iphone_16_pro_max_1tb,23130.0,no,yes,yes,yes,2,Medium,Medium
outside_rangamati,30,f,redmi_note_12_pro_8/128,22735.0,no,no,no,yes,1,Low,Medium
